,ticker,timestamp,open_price,highest_price,lowest_price,close_price,volume,d_close_price,day_range
439,AMZN,1739543400,229.1999969482422,229.88999938964844,227.22999572753906,228.67999267578125,27031100,-1.69000244140625,2.660003662109375
438,AMZN,1739889000,228.82000732421875,229.3000030517578,223.72000122070312,226.64999389648438,42975100,-2.029998779296875,5.5800018310546875
437,AMZN,1739975400,225.52000427246094,226.8300018310547,223.7100067138672,226.6300048828125,28566700,-0.019989013671875,3.1199951171875
436,AMZN,1740061800,224.77999877929688,225.1300048828125,221.80999755859375,222.8800048828125,30001700,-3.75,3.32000732421875
435,AMZN,1740148200,223.27999877929688,223.30999755859375,214.74000549316406,216.5800018310547,55323900,-6.3000030517578125,8.569992065429688
434,AMZN,1740407400,217.4499969482422,217.72000122070312,212.4199981689453,212.7100067138672,42387600,-3.8699951171875,5.3000030517578125
433,AMZN,1740493800,211.6300048828125,213.33999633789062,204.16000366210938,212.8000030517578,58958000,0.089996337890625,9.17999267578125
432,AMZN,1740580200,214.94000244140625,218.16000366210938,213.08999633789062,214.35000610351562,39120600,1.5500030517578125,5.07000732421875
431,AMZN,1740666600,218.35000610351562,219.97000122070312,208.3699951171875,208.74000549316406,40548600,-5.6100006103515625,11.600006103515625
430,AMZN,1740753000,208.64999389648438,212.6199951171875,206.99000549316406,212.27999877929688,51771700,3.5399932861328125,5.6299896240234375
429,AMZN,1741012200,213.35000610351562,214.00999450683594,202.5500030517578,205.02000427246094,42948400,-7.2599945068359375,11.459991455078125
428,AMZN,1741098600,200.11000061035156,206.8000030517578,197.42999267578125,203.8000030517578,60853100,-1.220001220703125,9.370010375976562
427,AMZN,1741185000,204.8000030517578,209.97999572753906,203.25999450683594,208.36000061035156,38610100,4.55999755859375,6.720001220703125
426,AMZN,1741271400,204.39999389648438,205.77000427246094,198.3000030517578,200.6999969482422,49863800,-7.660003662109375,7.470001220703125
425,AMZN,1741357800,199.49000549316406,202.27000427246094,192.52999877929688,199.25,59802800,-1.4499969482421875,9.740005493164062
424,AMZN,1741613400,195.60000610351562,196.72999572753906,190.85000610351562,194.5399932861328,62350900,-4.7100067138671875,5.8799896240234375
423,AMZN,1741699800,193.89999389648438,200.17999267578125,193.39999389648438,196.58999633789062,54002900,2.0500030517578125,6.779998779296875
422,AMZN,1741786200,200.72000122070312,201.52000427246094,195.2899932861328,198.88999938964844,43679300,2.3000030517578125,6.230010986328125
421,AMZN,1741872600,198.1699981689453,198.8800048828125,191.82000732421875,193.88999938964844,41270800,-5.0,7.05999755859375
420,AMZN,1741959000,197.41000366210938,198.64999389648438,195.32000732421875,197.9499969482422,38096700,4.05999755859375,3.329986572265625
419,AMZN,1742218200,198.77000427246094,199.0,194.32000732421875,195.74000549316406,47341800,-2.209991455078125,4.67999267578125
418,AMZN,1742304600,192.52000427246094,194.0,189.3800048828125,192.82000732421875,40414900,-2.9199981689453125,4.6199951171875
417,AMZN,1742391000,193.3800048828125,195.97000122070312,191.9600067138672,195.5399932861328,39442900,2.7199859619140625,4.0099945068359375
416,AMZN,1742477400,193.07000732421875,199.32000732421875,192.3000030517578,194.9499969482422,38921100,-0.589996337890625,7.0200042724609375
415,AMZN,1742563800,192.89999389648438,196.99000549316406,192.52000427246094,196.2100067138672,60056900,1.260009765625,4.470001220703125
414,AMZN,1742823000,200.0,203.63999938964844,199.9499969482422,203.25999450683594,41625400,7.04998779296875,3.69000244140625
413,AMZN,1742909400,203.60000610351562,206.2100067138672,203.22000122070312,205.7100067138672,31171200,2.45001220703125,2.9900054931640625
412,AMZN,1742995800,205.83999633789062,206.00999450683594,199.92999267578125,201.1300048828125,32855300,-4.5800018310546875,6.0800018310546875
411,AMZN,1743082200,200.88999938964844,203.7899932861328,199.27999877929688,201.36000061035156,27317700,0.2299957275390625,4.5099945068359375
410,AMZN,1743168600,198.4199981689453,199.25999450683594,191.8800048828125,192.72000122070312,52548200,-8.639999389648438,7.3799896240234375
409,AMZN,1743427800,188.19000244140625,191.3300018310547,184.39999389648438,190.25999450683594,63547600,-2.4600067138671875,6.9300079345703125
408,AMZN,1743514200,187.86000061035156,193.92999267578125,187.1999969482422,192.1699981689453,41267300,1.910003662109375,6.7299957275390625
407,AMZN,1743600600,187.66000366210938,198.33999633789062,187.66000366210938,196.00999450683594,53679200,3.839996337890625,10.67999267578125
406,AMZN,1743687000,183.0,184.1300048828125,176.9199981689453,178.41000366210938,95553600,-17.599990844726562,7.2100067138671875
405,AMZN,1743773400,167.14999389648438,178.13999938964844,166.0,171.0,123159400,-7.410003662109375,12.139999389648438
404,AMZN,1744032600,162.0,183.41000366210938,161.3800048828125,175.25999450683594,109327100,4.2599945068359375,22.029998779296875
403,AMZN,1744119000,185.22999572753906,185.89999389648438,168.57000732421875,170.66000366210938,87710400,-4.5999908447265625,17.329986572265625
402,AMZN,1744205400,172.1199951171875,192.64999389648438,169.92999267578125,191.10000610351562,116804300,20.44000244140625,22.720001220703125
401,AMZN,1744291800,185.44000244140625,186.8699951171875,175.85000610351562,181.22000122070312,68302000,-9.8800048828125,11.019989013671875
400,AMZN,1744378200,179.92999267578125,185.86000061035156,178.0,184.8699951171875,50594300,3.649993896484375,7.8600006103515625
399,AMZN,1744637400,186.83999633789062,187.44000244140625,179.22999572753906,182.1199951171875,48002500,-2.75,8.210006713867188
398,AMZN,1744723800,181.41000366210938,182.35000610351562,177.92999267578125,179.58999633789062,43642000,-2.529998779296875,4.420013427734375
397,AMZN,1744810200,176.2899932861328,179.10000610351562,171.41000366210938,174.3300018310547,51875300,-5.2599945068359375,7.69000244140625
396,AMZN,1744896600,176.0,176.2100067138672,172.0,172.61000061035156,44468400,-1.720001220703125,4.2100067138671875
395,AMZN,1745242200,169.60000610351562,169.60000610351562,165.2899932861328,167.32000732421875,48126100,-5.2899932861328125,4.3100128173828125
394,AMZN,1745328600,169.85000610351562,176.77999877929688,169.35000610351562,173.17999267578125,56607200,5.8599853515625,7.42999267578125
393,AMZN,1745415000,183.4499969482422,187.3800048828125,180.19000244140625,180.60000610351562,63470100,7.420013427734375,7.19000244140625
392,AMZN,1745501400,180.9199981689453,186.74000549316406,180.17999267578125,186.5399932861328,43763200,5.9399871826171875,6.5600128173828125
391,AMZN,1745587800,187.6199951171875,189.94000244140625,185.49000549316406,188.99000549316406,36414300,2.45001220703125,4.4499969482421875
390,AMZN,1745847000,190.11000061035156,190.22000122070312,184.88999938964844,187.6999969482422,33224700,-1.290008544921875,5.3300018310546875
389,AMZN,1745933400,183.99000549316406,188.02000427246094,183.67999267578125,187.38999938964844,41667300,-0.30999755859375,4.3400115966796875
388,AMZN,1746019800,182.1699981689453,185.0500030517578,178.85000610351562,184.4199981689453,55176500,-2.970001220703125,6.1999969482421875
387,AMZN,1746106200,190.6300048828125,191.80999755859375,187.5,190.1999969482422,74266000,5.779998779296875,4.30999755859375
386,AMZN,1746192600,191.44000244140625,192.8800048828125,186.39999389648438,189.97999572753906,77903500,-0.220001220703125,6.480010986328125
385,AMZN,1746451800,186.50999450683594,188.17999267578125,185.52999877929688,186.35000610351562,35217500,-3.6299896240234375,2.649993896484375
384,AMZN,1746538200,184.57000732421875,187.92999267578125,183.85000610351562,185.00999450683594,29314100,-1.3400115966796875,4.079986572265625
383,AMZN,1746624600,185.55999755859375,190.99000549316406,185.00999450683594,188.7100067138672,43948600,3.70001220703125,5.980010986328125
382,AMZN,1746711000,191.42999267578125,194.3300018310547,188.82000732421875,192.0800018310547,41043600,3.3699951171875,5.5099945068359375
381,AMZN,1746797400,193.3800048828125,194.69000244140625,191.16000366210938,193.05999755859375,29663100,0.9799957275390625,3.529998779296875
380,AMZN,1747056600,210.7100067138672,211.66000366210938,205.75,208.63999938964844,75205000,15.580001831054688,5.910003662109375
379,AMZN,1747143000,211.0800018310547,214.83999633789062,210.10000610351562,211.3699951171875,56193700,2.7299957275390625,4.739990234375
378,AMZN,1747229400,211.4499969482422,211.92999267578125,208.85000610351562,210.25,38492100,-1.1199951171875,3.079986572265625
377,AMZN,1747315800,206.4499969482422,206.8800048828125,202.6699981689453,205.1699981689453,64347300,-5.0800018310546875,4.2100067138671875
376,AMZN,1747402200,206.85000610351562,206.85000610351562,204.3699951171875,205.58999633789062,43072700,0.4199981689453125,2.480010986328125
375,NVDA,1735655400,138.02999877929688,138.07000732421875,133.8300018310547,134.27764892578125,155659200,,4.2400054931640625
374,NVDA,1735828200,136.0,138.8800048828125,134.6300048828125,138.29727172851562,198247200,4.019622802734375,4.25
373,NVDA,1735914600,140.00999450683594,144.89999389648438,139.72999572753906,144.4567108154297,229322500,6.1594390869140625,5.1699981689453125
372,NVDA,1736173800,148.58999633789062,152.16000366210938,147.82000732421875,149.41624450683594,265377400,4.95953369140625,4.339996337890625
371,NVDA,1736260200,153.02999877929688,153.1300048828125,140.00999450683594,140.12710571289062,351782200,-9.289138793945312,13.120010375976562
370,NVDA,1736346600,142.5800018310547,143.9499969482422,137.55999755859375,140.0971221923828,227349900,-0.0299835205078125,6.3899993896484375
369,NVDA,1736519400,137.4499969482422,139.9199981689453,134.22000122070312,135.8975067138672,207602500,-4.199615478515625,5.6999969482421875
368,NVDA,1736778600,129.99000549316406,133.49000549316406,129.50999450683594,133.21774291992188,204808900,-2.6797637939453125,3.980010986328125
367,NVDA,1736865000,136.0500030517578,136.3800048828125,130.0500030517578,131.7478790283203,195590500,-1.4698638916015625,6.3300018310546875
366,NVDA,1736951400,133.64999389648438,136.4499969482422,131.2899932861328,136.22747802734375,185217300,4.4795989990234375,5.160003662109375
365,NVDA,1737037800,138.63999938964844,138.75,133.49000549316406,133.55772399902344,209235600,-2.6697540283203125,5.2599945068359375
364,NVDA,1737124200,136.69000244140625,138.5,135.4600067138672,137.6973419189453,201188800,4.139617919921875,3.0399932861328125
363,NVDA,1737469800,139.16000366210938,141.8300018310547,137.08999633789062,140.81704711914062,197749000,3.1197052001953125,4.7400054931640625
362,NVDA,1737556200,144.66000366210938,147.7899932861328,143.6699981689453,147.05648803710938,237651400,6.23944091796875,4.1199951171875
361,NVDA,1737642600,145.0500030517578,147.22999572753906,143.72000122070312,147.2064666748047,155915500,0.1499786376953125,3.5099945068359375
360,NVDA,1737729000,148.3699951171875,148.97000122070312,141.8800048828125,142.60687255859375,234657600,-4.5995941162109375,7.089996337890625
359,NVDA,1737988200,124.80000305175781,128.39999389648438,116.69999694824219,118.40910339355469,818830900,-24.197769165039062,11.699996948242188
358,NVDA,1738074600,121.80999755859375,129.0,116.25,128.9781494140625,579666400,10.569046020507812,12.75
357,NVDA,1738161000,126.5,126.88999938964844,120.05000305175781,123.6886215209961,467120600,-5.289527893066406,6.839996337890625
356,NVDA,1738247400,123.0999984741211,125.0,118.0999984741211,124.63853454589844,392925500,0.9499130249023438,6.900001525878906
355,NVDA,1738333800,123.77999877929688,127.8499984741211,119.19000244140625,120.0589599609375,390372900,-4.5795745849609375,8.659996032714844
354,NVDA,1738593000,114.75,118.56999969482422,113.01000213623047,116.64927673339844,371235700,-3.4096832275390625,5.55999755859375
353,NVDA,1738679400,116.95999908447266,121.19999694824219,116.69999694824219,118.63909149169922,256550000,1.9898147583007812,4.5
352,NVDA,1738765800,121.76000213623047,125.0,120.76000213623047,124.81851959228516,262230800,6.1794281005859375,4.239997863769531
351,NVDA,1738852200,127.41999816894531,128.77000427246094,125.20999908447266,128.66815185546875,251483600,3.8496322631835938,3.5600051879882812
350,NVDA,1738938600,129.22000122070312,130.3699951171875,125.0,129.8280487060547,228186300,1.1598968505859375,5.3699951171875
349,NVDA,1739197800,130.08999633789062,135.0,129.9600067138672,133.55772399902344,216989100,3.72967529296875,5.0399932861328125
348,NVDA,1739284200,132.5800018310547,134.47999572753906,131.02000427246094,132.7877960205078,178902400,-0.769927978515625,3.459991455078125
347,NVDA,1739370600,130.02000427246094,132.24000549316406,129.0800018310547,131.12794494628906,160278600,-1.65985107421875,3.160003662109375
346,NVDA,1739457000,131.55999755859375,136.5,131.1699981689453,135.27755737304688,197430000,4.1496124267578125,5.3300018310546875
345,NVDA,1739543400,136.47999572753906,139.25,135.5,138.8372344970703,195479600,3.5596771240234375,3.75
344,NVDA,1739889000,141.27000427246094,143.44000244140625,137.92999267578125,139.38717651367188,219176600,0.5499420166015625,5.510009765625
343,NVDA,1739975400,139.50999450683594,141.36000061035156,137.22000122070312,139.21719360351562,167536000,-0.16998291015625,4.1399993896484375
342,NVDA,1740061800,140.02999877929688,140.66000366210938,136.7899932861328,140.0971221923828,143903600,0.8799285888671875,3.8700103759765625
341,NVDA,1740148200,140.0399932861328,141.4600067138672,134.02999877929688,134.41763305664062,228217600,-5.6794891357421875,7.4300079345703125
340,NVDA,1740407400,136.55999755859375,138.58999633789062,130.0800018310547,130.2680206298828,251381100,-4.1496124267578125,8.509994506835938
339,NVDA,1740493800,129.97999572753906,130.1999969482422,124.44000244140625,126.61835479736328,271428700,-3.6496658325195312,5.7599945068359375
338,NVDA,1740580200,129.99000549316406,133.72999572753906,128.49000549316406,131.26792907714844,322553800,4.649574279785156,5.239990234375
337,NVDA,1740666600,135.0,135.00999450683594,120.01000213623047,120.13895416259766,443175800,-11.128974914550781,14.999992370605469
336,NVDA,1740753000,118.0199966430664,125.08999633789062,116.4000015258789,124.90850830078125,389091100,4.769554138183594,8.689994812011719
335,NVDA,1741012200,123.51000213623047,123.69999694824219,112.27999877929688,114.04950714111328,411381400,-10.859001159667969,11.419998168945312
334,NVDA,1741098600,110.6500015258789,119.30999755859375,110.11000061035156,115.97933197021484,398163300,1.9298248291015625,9.199996948242188
333,NVDA,1741185000,117.58000183105469,118.27999877929688,114.51000213623047,117.28921508789062,284337900,1.3098831176757812,3.7699966430664062
332,NVDA,1741271400,113.52999877929688,115.3499984741211,110.22000122070312,110.55982971191406,321181900,-6.7293853759765625,5.129997253417969
331,NVDA,1741357800,111.25,113.4800033569336,107.55999755859375,112.67964172363281,341755500,2.11981201171875,5.920005798339844
330,NVDA,1741613400,109.9000015258789,111.8499984741211,105.45999908447266,106.97016143798828,366487400,-5.709480285644531,6.3899993896484375
329,NVDA,1741699800,106.98999786376953,112.23999786376953,104.7699966430664,108.75,354865700,1.7798385620117188,7.470001220703125
328,NVDA,1741786200,114.12000274658203,116.76000213623047,112.87999725341797,115.73999786376953,323857500,6.989997863769531,3.8800048828125
327,NVDA,1741872600,117.02999877929688,117.76000213623047,113.79000091552734,115.58000183105469,299033100,-0.15999603271484375,3.970001220703125
326,NVDA,1741959000,118.61000061035156,121.87999725341797,118.1500015258789,121.66999816894531,277593500,6.089996337890625,3.7299957275390625
325,NVDA,1742218200,122.73999786376953,122.88999938964844,118.02999877929688,119.52999877929688,255501500,-2.1399993896484375,4.8600006103515625
324,NVDA,1742304600,118.0,119.0199966430664,114.54000091552734,115.43000030517578,299686900,-4.099998474121094,4.4799957275390625
323,NVDA,1742391000,117.2699966430664,120.44999694824219,115.68000030517578,117.5199966430664,273426200,2.089996337890625,4.769996643066406
322,NVDA,1742477400,116.55000305175781,120.19999694824219,116.47000122070312,118.52999877929688,248829700,1.0100021362304688,3.7299957275390625
321,NVDA,1742563800,116.94000244140625,117.98999786376953,115.41999816894531,117.69999694824219,266498500,-0.8300018310546875,2.5699996948242188
320,NVDA,1742823000,119.87999725341797,122.22000122070312,119.33999633789062,121.41000366210938,228452500,3.7100067138671875,2.8800048828125
319,NVDA,1742909400,120.55000305175781,121.29000091552734,118.91999816894531,120.69000244140625,167447200,-0.720001220703125,2.3700027465820312
318,NVDA,1742995800,118.7300033569336,118.83999633789062,112.70999908447266,113.76000213623047,293463300,-6.930000305175781,6.129997253417969
317,NVDA,1743082200,111.3499984741211,114.44999694824219,110.66000366210938,111.43000030517578,236902100,-2.3300018310546875,3.7899932861328125
316,NVDA,1743168600,111.48999786376953,112.87000274658203,109.06999969482422,109.66999816894531,229872500,-1.7600021362304688,3.8000030517578125
315,NVDA,1743427800,105.12999725341797,110.95999908447266,103.6500015258789,108.37999725341797,299212700,-1.2900009155273438,7.30999755859375
314,NVDA,1743514200,108.5199966430664,110.19999694824219,106.47000122070312,110.1500015258789,222614000,1.7700042724609375,3.7299957275390625
313,NVDA,1743600600,107.29000091552734,111.9800033569336,106.79000091552734,110.41999816894531,220601200,0.26999664306640625,5.19000244140625
312,NVDA,1743687000,103.51000213623047,105.62999725341797,101.5999984741211,101.80000305175781,338769400,-8.6199951171875,4.029998779296875
311,NVDA,1743773400,98.91000366210938,100.12999725341797,92.11000061035156,94.30999755859375,532273800,-7.4900054931640625,8.019996643066406
310,NVDA,1744032600,87.45999908447266,101.75,86.62000274658203,97.63999938964844,611041300,3.3300018310546875,15.129997253417969
309,NVDA,1744119000,103.80999755859375,105.8499984741211,94.45999908447266,96.30000305175781,476243400,-1.339996337890625,11.389999389648438
308,NVDA,1744205400,98.88999938964844,115.0999984741211,97.52999877929688,114.33000183105469,612918300,18.029998779296875,17.56999969482422
307,NVDA,1744291800,109.37000274658203,110.86000061035156,99.1500015258789,107.56999969482422,437812400,-6.760002136230469,11.709999084472656
306,NVDA,1744378200,108.5,111.55000305175781,107.4800033569336,110.93000030517578,313417300,3.3600006103515625,4.069999694824219
305,NVDA,1744637400,114.11000061035156,114.29000091552734,109.06999969482422,110.70999908447266,264705000,-0.220001220703125,5.220001220703125
304,NVDA,1744723800,110.97000122070312,113.62000274658203,110.5,112.19999694824219,228966900,1.4899978637695312,3.1200027465820312
303,NVDA,1744810200,104.55000305175781,106.79000091552734,100.44999694824219,104.48999786376953,397016900,-7.709999084472656,6.340003967285156
302,NVDA,1744896600,104.44999694824219,104.47000122070312,100.05000305175781,101.48999786376953,290833400,-3.0,4.4199981689453125
301,NVDA,1745242200,98.7699966430664,99.44000244140625,95.04000091552734,96.91000366210938,288501100,-4.579994201660156,4.400001525878906
300,NVDA,1745328600,98.77999877929688,99.80999755859375,97.27999877929688,98.88999938964844,241004800,1.9799957275390625,2.529998779296875
299,NVDA,1745415000,104.5199966430664,104.80000305175781,102.0199966430664,102.70999908447266,247526000,3.8199996948242188,2.7800064086914062
298,NVDA,1745501400,103.4800033569336,106.54000091552734,103.11000061035156,106.43000030517578,220815000,3.720001220703125,3.4300003051757812
297,NVDA,1745587800,106.8499984741211,111.91999816894531,105.7300033569336,111.01000213623047,251064700,4.5800018310546875,6.189994812011719
296,NVDA,1745847000,109.69000244140625,110.37000274658203,106.0199966430664,108.7300033569336,207708500,-2.279998779296875,4.350006103515625
295,NVDA,1745933400,107.66999816894531,110.19999694824219,107.44000244140625,109.0199966430664,170444300,0.2899932861328125,2.7599945068359375
294,NVDA,1746019800,104.47000122070312,108.91999816894531,104.08000183105469,108.91999816894531,235044600,-0.09999847412109375,4.839996337890625
293,NVDA,1746106200,113.08000183105469,114.94000244140625,111.30000305175781,111.61000061035156,236121500,2.69000244140625,3.6399993896484375
292,NVDA,1746192600,114.18000030517578,115.4000015258789,113.37000274658203,114.5,190194800,2.8899993896484375,2.029998779296875
291,NVDA,1746451800,112.91000366210938,114.66999816894531,112.66000366210938,113.81999969482422,133163200,-0.6800003051757812,2.0099945068359375
290,NVDA,1746538200,111.4800033569336,114.73999786376953,110.81999969482422,113.54000091552734,158525600,-0.279998779296875,3.9199981689453125
289,NVDA,1746624600,113.05000305175781,117.68000030517578,112.27999877929688,117.05999755859375,206758800,3.5199966430664062,5.400001525878906
288,NVDA,1746711000,118.25,118.68000030517578,115.8499984741211,117.37000274658203,198428100,0.31000518798828125,2.8300018310546875
287,NVDA,1746797400,117.3499984741211,118.2300033569336,115.20999908447266,116.6500015258789,132972200,-0.720001220703125,3.0200042724609375
286,NVDA,1747056600,121.97000122070312,123.0,120.27999877929688,123.0,225023300,6.349998474121094,2.720001220703125
285,NVDA,1747143000,124.9800033569336,131.22000122070312,124.47000122070312,129.92999267578125,330430100,6.92999267578125,6.75
284,NVDA,1747229400,133.1999969482422,135.44000244140625,131.67999267578125,135.33999633789062,281180800,5.410003662109375,3.760009765625
283,NVDA,1747315800,134.2899932861328,136.3000030517578,132.66000366210938,134.8300018310547,226632600,-0.5099945068359375,3.6399993896484375
282,NVDA,1747402200,136.22000122070312,136.35000610351562,133.4600067138672,135.39999389648438,222651500,0.5699920654296875,2.8899993896484375
281,TSLA,1735655400,423.7900085449219,427.92999267578125,402.5400085449219,403.8399963378906,76825100,,25.389984130859375
280,TSLA,1735828200,390.1000061035156,392.7300109863281,373.0400085449219,379.2799987792969,109710700,-24.55999755859375,19.69000244140625
279,TSLA,1735914600,381.4800109863281,411.8800048828125,379.45001220703125,410.44000244140625,95423300,31.160003662109375,32.42999267578125
278,TSLA,1736173800,423.20001220703125,426.42999267578125,401.70001220703125,411.04998779296875,85516500,0.6099853515625,24.72998046875
277,TSLA,1736260200,405.8299865722656,414.3299865722656,390.0,394.3599853515625,75699500,-16.69000244140625,24.329986572265625
276,TSLA,1736346600,392.95001220703125,402.5,387.3999938964844,394.94000244140625,73038800,0.58001708984375,15.100006103515625
275,TSLA,1736519400,391.3999938964844,399.2799987792969,377.2900085449219,394.739990234375,62287300,-0.20001220703125,21.989990234375
274,TSLA,1736778600,383.2099914550781,403.7900085449219,380.07000732421875,403.30999755859375,67580500,8.57000732421875,23.720001220703125
273,TSLA,1736865000,414.3399963378906,422.6400146484375,394.5400085449219,396.3599853515625,84565000,-6.95001220703125,28.100006103515625
272,TSLA,1736951400,409.8999938964844,429.79998779296875,405.6600036621094,428.2200012207031,81375500,31.860015869140625,24.139984130859375
271,TSLA,1737037800,423.489990234375,424.0,409.1300048828125,413.82000732421875,68335200,-14.399993896484375,14.8699951171875
270,TSLA,1737124200,421.5,439.739990234375,419.75,426.5,94991400,12.67999267578125,19.989990234375
269,TSLA,1737469800,432.6400146484375,433.20001220703125,406.30999755859375,424.07000732421875,87320900,-2.42999267578125,26.8900146484375
268,TSLA,1737556200,416.80999755859375,428.0,414.5899963378906,415.1099853515625,60963300,-8.96002197265625,13.410003662109375
267,TSLA,1737642600,416.05999755859375,420.7300109863281,408.95001220703125,412.3800048828125,50690600,-2.72998046875,11.779998779296875
266,TSLA,1737729000,414.45001220703125,418.8800048828125,405.7799987792969,406.5799865722656,56427100,-5.800018310546875,13.100006103515625
265,TSLA,1737988200,394.79998779296875,406.69000244140625,389.0,397.1499938964844,58125500,-9.42999267578125,17.69000244140625
264,TSLA,1738074600,396.9100036621094,400.5899963378906,386.5,398.0899963378906,48910700,0.94000244140625,14.089996337890625
263,TSLA,1738161000,395.2099914550781,398.5899963378906,384.4800109863281,389.1000061035156,68033600,-8.989990234375,14.1099853515625
262,TSLA,1738247400,410.7799987792969,412.5,384.4100036621094,400.2799987792969,98092900,11.17999267578125,28.089996337890625
261,TSLA,1738333800,401.5299987792969,419.989990234375,401.3399963378906,404.6000061035156,83568200,4.32000732421875,18.649993896484375
260,TSLA,1738593000,386.67999267578125,389.1700134277344,374.3599853515625,383.67999267578125,93732100,-20.920013427734375,14.810028076171875
259,TSLA,1738679400,382.6300048828125,394.0,381.3999938964844,392.2099914550781,57072200,8.529998779296875,12.600006103515625
258,TSLA,1738765800,387.510009765625,388.3900146484375,375.5299987792969,378.1700134277344,57223300,-14.03997802734375,12.860015869140625
257,TSLA,1738852200,373.0299987792969,375.3999938964844,363.17999267578125,374.32000732421875,77918200,-3.850006103515625,12.220001220703125
256,TSLA,1738938600,370.19000244140625,380.54998779296875,360.3399963378906,361.6199951171875,70298300,-12.70001220703125,20.209991455078125
255,TSLA,1739197800,356.2099914550781,362.70001220703125,350.510009765625,350.7300109863281,77514900,-10.889984130859375,12.19000244140625
254,TSLA,1739284200,345.79998779296875,349.3699951171875,325.1000061035156,328.5,118543400,-22.230010986328125,24.269989013671875
253,TSLA,1739370600,329.94000244140625,346.3999938964844,329.1199951171875,336.510009765625,105382700,8.010009765625,17.279998779296875
252,TSLA,1739457000,345.0,358.69000244140625,342.8500061035156,355.94000244140625,89441500,19.42999267578125,15.839996337890625
251,TSLA,1739543400,360.6199951171875,362.0,347.5,355.8399963378906,68277300,-0.100006103515625,14.5
250,TSLA,1739889000,355.010009765625,359.1000061035156,350.0199890136719,354.1099853515625,51631700,-1.730010986328125,9.08001708984375
249,TSLA,1739975400,354.0,367.3399963378906,353.6700134277344,360.55999755859375,67094400,6.45001220703125,13.66998291015625
248,TSLA,1740061800,361.510009765625,362.29998779296875,348.0,354.3999938964844,45965400,-6.160003662109375,14.29998779296875
247,TSLA,1740148200,353.44000244140625,354.9800109863281,334.4200134277344,337.79998779296875,74058600,-16.600006103515625,20.55999755859375
246,TSLA,1740407400,338.1400146484375,342.3999938964844,324.70001220703125,330.5299987792969,76052300,-7.269989013671875,17.699981689453125
245,TSLA,1740493800,327.0199890136719,328.8900146484375,297.25,302.79998779296875,134228800,-27.730010986328125,31.6400146484375
244,TSLA,1740580200,303.7099914550781,309.0,288.0400085449219,290.79998779296875,100118300,-12.0,20.959991455078125
243,TSLA,1740666600,291.1600036621094,297.2300109863281,280.8800048828125,281.95001220703125,101748200,-8.8499755859375,16.350006103515625
242,TSLA,1740753000,279.5,293.8800048828125,273.6000061035156,292.9800109863281,115697000,11.029998779296875,20.279998779296875
241,TSLA,1741012200,300.3399963378906,303.94000244140625,277.29998779296875,284.6499938964844,115551400,-8.33001708984375,26.6400146484375
240,TSLA,1741098600,270.92999267578125,284.3500061035156,261.8399963378906,272.0400085449219,126706600,-12.6099853515625,22.510009765625
239,TSLA,1741185000,272.9200134277344,279.54998779296875,267.7099914550781,279.1000061035156,94042900,7.05999755859375,11.839996337890625
238,TSLA,1741271400,272.05999755859375,272.6499938964844,260.0199890136719,263.45001220703125,98451600,-15.649993896484375,12.6300048828125
237,TSLA,1741357800,259.32000732421875,266.25,250.72999572753906,262.6700134277344,102369600,-0.779998779296875,15.520004272460938
236,TSLA,1741613400,252.5399932861328,253.3699951171875,220.0,222.14999389648438,189076900,-40.52001953125,33.3699951171875
235,TSLA,1741699800,225.30999755859375,237.05999755859375,217.02000427246094,230.5800018310547,174896400,8.430007934570312,20.039993286132812
234,TSLA,1741786200,247.22000122070312,251.83999633789062,241.10000610351562,248.08999633789062,142215700,17.509994506835938,10.739990234375
233,TSLA,1741872600,248.1300048828125,248.2899932861328,232.60000610351562,240.67999267578125,114813500,-7.410003662109375,15.689987182617188
232,TSLA,1741959000,247.30999755859375,251.5800018310547,240.72999572753906,249.97999572753906,100242300,9.300003051757812,10.850006103515625
231,TSLA,1742218200,245.05999755859375,245.39999389648438,232.8000030517578,238.00999450683594,111900600,-11.970001220703125,12.599990844726562
230,TSLA,1742304600,228.16000366210938,230.10000610351562,222.27999877929688,225.30999755859375,111477600,-12.699996948242188,7.82000732421875
229,TSLA,1742391000,231.61000061035156,241.41000366210938,229.1999969482422,235.86000061035156,111993800,10.550003051757812,12.210006713867188
228,TSLA,1742477400,233.35000610351562,238.0,230.0500030517578,236.25999450683594,99028300,0.399993896484375,7.9499969482421875
227,TSLA,1742563800,234.99000549316406,249.52000427246094,234.5500030517578,248.7100067138672,132728700,12.45001220703125,14.970001220703125
226,TSLA,1742823000,258.0799865722656,278.6400146484375,256.3299865722656,278.3900146484375,169079900,29.680007934570312,22.310028076171875
225,TSLA,1742909400,283.6000061035156,288.20001220703125,271.2799987792969,288.1400146484375,150361500,9.75,16.920013427734375
224,TSLA,1742995800,282.6600036621094,284.8999938964844,266.510009765625,272.05999755859375,153629800,-16.08001708984375,18.389984130859375
223,TSLA,1743082200,272.4800109863281,291.8500061035156,271.82000732421875,273.1300048828125,162572100,1.07000732421875,20.029998779296875
222,TSLA,1743168600,275.5799865722656,276.1000061035156,260.57000732421875,263.54998779296875,123809400,-9.58001708984375,15.529998779296875
221,TSLA,1743427800,249.30999755859375,260.55999755859375,243.36000061035156,259.1600036621094,134008900,-4.389984130859375,17.199996948242188
