,ticker,timestamp,open_price,highest_price,lowest_price,close_price,MACD,signal,AO,AC,histogram
517,SNTUSDT,2024-06-19,0.027,0.02815,0.02569,0.02687,-0.002366848032230709,-0.0017880011979802687,-0.005991441176470588,,-0.0005788468342504403
518,SNTUSDT,2024-06-20,0.02687,0.0299,0.02658,0.02749,-0.0023740146028383598,-0.0019052038789518868,-0.006024705882352939,,-0.00046881072388647296
519,SNTUSDT,2024-06-21,0.02749,0.02891,0.0265,0.02684,-0.002404426991743633,-0.0020050485015102363,-0.006082499999999998,,-0.00039937849023339656
520,SNTUSDT,2024-06-22,0.02684,0.02773,0.02629,0.02642,-0.0024343577580740496,-0.002090910352822999,-0.0058379999999999925,,-0.00034344740525105036
521,SNTUSDT,2024-06-23,0.02642,0.02709,0.02524,0.02552,-0.002501860691716696,-0.0021731004206017386,-0.005991264705882352,-5.682352941177929e-06,-0.0003287602711149573
522,SNTUSDT,2024-06-24,0.02552,0.02568,0.02415,0.02514,-0.002556549762898635,-0.002249790289061118,-0.005998735294117645,-1.169411764706009e-05,-0.00030675947383751673
523,SNTUSDT,2024-06-25,0.02514,0.02666,0.02513,0.02606,-0.00249687254216769,-0.0022992067396824323,-0.006113176470588233,-0.00010844117647058893,-0.00019766580248525758
524,SNTUSDT,2024-06-26,0.02606,0.02822,0.02586,0.02679,-0.0023634288787213083,-0.0023120511674902078,-0.005959558823529408,2.0588235294117727e-05,-5.137771123110051e-05
525,SNTUSDT,2024-06-27,0.02679,0.02685,0.02549,0.02681,-0.002230349895921767,-0.0022957109131765195,-0.005830794117647059,0.00014791176470588079,6.536101725475264e-05
526,SNTUSDT,2024-06-28,0.02681,0.0278,0.02617,0.02627,-0.00214374556585464,-0.0022653178437121438,-0.005380029411764707,0.0004764294117647035,0.00012157227785750385
527,SNTUSDT,2024-06-29,0.02627,0.02641,0.02588,0.02601,-0.002072203762345015,-0.0022266950274387183,-0.004807264705882351,0.0008109000000000007,0.00015449126509370316
528,SNTUSDT,2024-06-30,0.02601,0.02673,0.02543,0.02657,-0.0019478652694261377,-0.002170929075836202,-0.004446441176470584,0.0008383764705882386,0.0002230638064100645
529,SNTUSDT,2024-07-01,0.02657,0.02727,0.02463,0.02504,-0.0019503024585133255,-0.002126803752371627,-0.004341647058823533,0.0006195882352941131,0.00017650129385830132
530,SNTUSDT,2024-07-02,0.02504,0.02537,0.02474,0.02496,-0.001936368034481769,-0.0020887166087936553,-0.004215382352941173,0.0004227705882352967,0.0001523485743118863
531,SNTUSDT,2024-07-03,0.02496,0.02504,0.02298,0.02338,-0.00202942376454842,-0.0020768580399446084,-0.004455823529411762,-2.511764705881263e-06,4.743427539618834e-05
532,SNTUSDT,2024-07-04,0.02338,0.02353,0.0206,0.02085,-0.0022810267010445334,-0.0021176917721645932,-0.00487020588235294,-0.00040430588235294135,-0.0001633349288799402
533,SNTUSDT,2024-07-05,0.02085,0.02098,0.01854,0.02034,-0.0024928406632446845,-0.0021927215503806117,-0.005670382352941178,-0.000959694117647061,-0.00030011911286407286
534,SNTUSDT,2024-07-06,0.02034,0.02155,0.02017,0.02149,-0.0025386454408858894,-0.0022619063284816674,-0.006251470588235289,-0.001158817647058821,-0.000276739112404222
535,SNTUSDT,2024-07-07,0.02149,0.02149,0.01996,0.01999,-0.0026652600622186183,-0.0023425770752290576,-0.006682617647058825,-0.0010965176470588266,-0.00032268298698956074
536,SNTUSDT,2024-07-08,0.01999,0.02111,0.01953,0.02087,-0.002663886787624959,-0.002406839017708238,-0.007002235294117646,-0.0009068529411764706,-0.0002570477699167209
537,SNTUSDT,2024-07-09,0.02087,0.02175,0.02077,0.02163,-0.0025718263954205255,-0.0024398364932506954,-0.006747058823529415,-0.0002763058823529443,-0.00013198990216983005
538,SNTUSDT,2024-07-10,0.02163,0.02228,0.02133,0.02208,-0.002434493308702858,-0.002438767856341128,-0.005938647058823531,0.0005857588235294092,4.274547638270093e-06
539,SNTUSDT,2024-07-11,0.02208,0.02221,0.02144,0.02154,-0.002342229570577021,-0.0024194601991883065,-0.005366823529411764,0.000980652941176473,7.72306286112856e-05
540,SNTUSDT,2024-07-12,0.02154,0.02192,0.02127,0.0219,-0.0022145331424661546,-0.0023784747878438763,-0.004846941176470592,0.001133399999999998,0.00016394164537772166
541,SNTUSDT,2024-07-13,0.0219,0.0236,0.0219,0.02329,-0.001978366047593348,-0.002298453039793771,-0.0040538823529411745,0.0013367882352941212,0.00032008699220042276
542,SNTUSDT,2024-07-14,0.02329,0.02647,0.02329,0.02488,-0.0016439517590452167,-0.0021675527836440603,-0.0030787058823529383,0.0015782941176470614,0.0005236010245988436
543,SNTUSDT,2024-07-15,0.02488,0.02545,0.0244,0.02536,-0.0013249211710483037,-0.001999026461124909,-0.002240588235294119,0.0016767999999999983,0.0006741052900766055
544,SNTUSDT,2024-07-16,0.02536,0.02689,0.02421,0.02568,-0.0010343425488735375,-0.001806089678674635,-0.0013266176470588219,0.0017827294117647072,0.0007717471298010975
545,SNTUSDT,2024-07-17,0.02568,0.02587,0.02489,0.02533,-0.0008228140836497311,-0.0016094345596696545,-0.00039697058823528683,0.0018223823529411815,0.0007866204760199234
546,SNTUSDT,2024-07-18,0.02533,0.02557,0.02446,0.02503,-0.0006716414788886342,-0.0014218759435134505,0.00021544117647058839,0.001580929411764704,0.0007502344646248163
547,SNTUSDT,2024-07-19,0.02503,0.02587,0.0245,0.02577,-0.0004865160309545681,-0.001234803961001674,0.00040805882352941414,0.0010761941176470591,0.000748287930047106
548,SNTUSDT,2024-07-20,0.02577,0.02597,0.02523,0.02574,-0.0003383235457531872,-0.0010555078779519768,0.0006542352941176464,0.0007434058823529384,0.0007171843321987896
549,SNTUSDT,2024-07-21,0.02574,0.02689,0.02486,0.026,-0.00019762204258112412,-0.0008839307108778063,0.0007582058823529386,0.0004304117647058785,0.0006863086682966822
550,SNTUSDT,2024-07-22,0.026,0.02606,0.02491,0.02508,-0.00015852403248812694,-0.0007388493751998705,0.0008689117647058819,0.00028794117647058803,0.0005803253427117436
551,SNTUSDT,2024-07-23,0.02508,0.02533,0.02454,0.02469,-0.00015719625782851035,-0.0006225187517255985,0.0009112941176470622,0.00019115294117647355,0.00046532249389708816
552,SNTUSDT,2024-07-24,0.02469,0.02517,0.02438,0.0248,-0.00014558963941622982,-0.0005271329292637248,0.0009312058823529416,0.00010643529411764744,0.000381543289847495
553,SNTUSDT,2024-07-25,0.0248,0.02486,0.02326,0.02402,-0.00019705921599446133,-0.00046111818660987214,0.0007304117647058787,-0.00010959411764706187,0.0002640589706154108
554,SNTUSDT,2024-07-26,0.02402,0.02488,0.02385,0.02486,-0.000168130146749549,-0.00040252057863780755,0.0005062058823529433,-0.0002833999999999982,0.00023439043188825857
555,SNTUSDT,2024-07-27,0.02486,0.02532,0.02463,0.02508,-0.00012599905093943486,-0.00034721627309813305,0.00043920588235294225,-0.0002644588235294114,0.00022121722215869818
556,SNTUSDT,2024-07-28,0.02508,0.02647,0.02422,0.02494,-0.00010272256218861117,-0.0002983175309162287,0.0005085588235294071,-0.00011455882352941552,0.00019559496872761754
557,SNTUSDT,2024-07-29,0.02494,0.02578,0.02475,0.02494,-8.331536943866763e-05,-0.0002553170986207165,0.0006250882352941134,6.319411764705641e-05,0.00017200172918204886
558,SNTUSDT,2024-07-30,0.02494,0.02545,0.02474,0.02524,-4.3229217062630554e-05,-0.00021289952230909933,0.0008892941176470576,0.0002956235294117648,0.00016967030524646877
559,SNTUSDT,2024-07-31,0.02524,0.02606,0.02431,0.02447,-7.275454819749907e-05,-0.00018487052748677928,0.0010822647058823555,0.0003733823529411803,0.00011211597928928021
560,SNTUSDT,2024-08-01,0.02447,0.02453,0.02291,0.02381,-0.00014770739112997602,-0.00017743790021541866,0.0009272941176470574,0.00012079411764705922,2.973050908544264e-05
561,SNTUSDT,2024-08-02,0.02381,0.02385,0.02182,0.02195,-0.000353123921733714,-0.00021257510451907775,0.0005226470588235305,-0.00028667058823529244,-0.00014054881721463624
562,SNTUSDT,2024-08-03,0.02195,0.02223,0.02025,0.0207,-0.0006097536944661766,-0.00029201082250849755,-0.00013999999999999777,-0.0007962999999999984,-0.00031774287195767906
563,SNTUSDT,2024-08-04,0.0207,0.02096,0.01882,0.01945,-0.0009035832463851513,-0.0004143253072838284,-0.0010027647058823523,-0.001280652941176471,-0.000489257939101323
564,SNTUSDT,2024-08-05,0.01945,0.01952,0.01598,0.01799,-0.001239961576277395,-0.0005794525610825418,-0.0022749117647058795,-0.0018813647058823512,-0.0006605090151948533
565,SNTUSDT,2024-08-06,0.01799,0.01937,0.01799,0.01911,-0.0014000305062353974,-0.0007435681501131129,-0.003126147058823525,-0.0019219117647058803,-0.0006564623561222845
566,SNTUSDT,2024-08-07,0.01911,0.02121,0.01887,0.02034,-0.001411366214820891,-0.0008771277630546686,-0.00362558823529412,-0.0015917058823529452,-0.0005342384517662223
567,SNTUSDT,2024-08-08,0.02034,0.02208,0.01934,0.02202,-0.001270146428501026,-0.0009557314961439402,-0.0037595294117647067,-0.0010017411764705899,-0.0003144149323570859
568,SNTUSDT,2024-08-09,0.02202,0.02207,0.02111,0.02164,-0.001175342932911376,-0.0009996537834974274,-0.0034409999999999996,-0.0001955647058823535,-0.00017568914941394858
569,SNTUSDT,2024-08-10,0.02164,0.02196,0.02143,0.02175,-0.001078897539695426,-0.0010155025347370272,-0.0026805294117647066,0.000646029411764705,-6.339500495839887e-05
570,SNTUSDT,2024-08-11,0.02175,0.0227,0.0201,0.02023,-0.0011122933422789902,-0.00103486069624542,-0.00216829411764706,0.0009666941176470585,-7.743264603357028e-05
571,SNTUSDT,2024-08-12,0.02023,0.02113,0.01986,0.0208,-0.0010803123517985486,-0.0010439510273560456,-0.002054794117647061,0.000766035294117646,-3.6361324442502974e-05
572,SNTUSDT,2024-08-13,0.0208,0.02232,0.02057,0.02162,-0.0009775316629400989,-0.0010306671544728562,-0.0018972058823529397,0.0005511588235294134,5.3135491532757366e-05
573,SNTUSDT,2024-08-14,0.02162,0.02164,0.02066,0.02101,-0.0009345264889006819,-0.0010114390213584214,-0.0019653529411764736,0.00018788235294117444,7.691253245773952e-05
574,SNTUSDT,2024-08-15,0.02101,0.02183,0.0204,0.02082,-0.0009053397971159512,-0.0009902191765099274,-0.0020672352941176475,-3.6658823529411074e-05,8.487937939397625e-05
575,SNTUSDT,2024-08-16,0.02082,0.02113,0.02021,0.02079,-0.0008745486306508087,-0.0009670850673381037,-0.002152058823529413,-0.00012472941176470617,9.25364366872951e-05
576,SNTUSDT,2024-08-17,0.02079,0.02087,0.02058,0.02068,-0.0008492330599940597,-0.000943514665869295,-0.001983852941176468,2.9288235294120703e-05,9.428160587523539e-05
577,SNTUSDT,2024-08-18,0.02068,0.02119,0.02051,0.02084,-0.0008069575210465328,-0.0009162032369047427,-0.0019829999999999987,4.730000000000142e-05,0.00010924571585820984
578,SNTUSDT,2024-08-19,0.02084,0.0215,0.02057,0.02145,-0.0007159785942808493,-0.000876158308379964,-0.00187320588235294,0.00013866470588235359,0.00016017971409911468
579,SNTUSDT,2024-08-20,0.02145,0.02238,0.02116,0.02179,-0.0006094170010110846,-0.0008228100469061881,-0.0016360294117647098,0.0002895999999999962,0.00021339304589510356
580,SNTUSDT,2024-08-21,0.02179,0.02286,0.02171,0.02265,-0.000450379661543196,-0.0007483239698335897,-0.001232735294117649,0.000509029411764704,0.0002979443082903937
581,SNTUSDT,2024-08-22,0.02265,0.02271,0.02199,0.02243,-0.00033819508319606756,-0.0006662981925060854,-0.0008243529411764705,0.000685511764705883,0.0003281031093100178
582,SNTUSDT,2024-08-23,0.02243,0.0267,0.02243,0.02431,-9.647559778796361e-05,-0.000552333673562461,-5.0911764705886126e-05,0.001072535294117645,0.0004558580757744974
583,SNTUSDT,2024-08-24,0.02431,0.02464,0.02386,0.02423,8.762343605357367e-05,-0.0004243422516392541,0.0006398823529411776,0.0012607117647058853,0.0005119656876928278
584,SNTUSDT,2024-08-25,0.02423,0.02438,0.02309,0.02343,0.00016704434933622475,-0.0003060649314441584,0.0010843529411764738,0.0011611058823529446,0.00047310928078038314
585,SNTUSDT,2024-08-26,0.02343,0.02519,0.02318,0.02323,0.0002114106563316162,-0.00020256981388900347,0.0014864117647058785,0.0010193352941176438,0.0004139804702206197
586,SNTUSDT,2024-08-27,0.02323,0.02323,0.02135,0.02145,0.00010176704322166497,-0.0001417024424668698,0.0015475000000000003,0.0006060529411764714,0.00024346948568853476
587,SNTUSDT,2024-08-28,0.02145,0.02156,0.02033,0.02094,-2.597957153082503e-05,-0.00011855786827966084,0.0009151176470588232,-0.00021953529411764742,9.257829674883581e-05
588,SNTUSDT,2024-08-29,0.02094,0.02167,0.02076,0.02109,-0.00011380407515136637,-0.00011760710965400194,0.00040076470588235394,-0.000686064705882352,3.8030345026355753e-06
589,SNTUSDT,2024-08-30,0.02109,0.02111,0.02017,0.02087,-0.0001988653919463637,-0.00013385876611247431,-9.073529411765188e-05,-0.0009425470588235327,-6.50066258338894e-05
590,SNTUSDT,2024-08-31,0.02087,0.02096,0.02053,0.02072,-0.00027520841345872807,-0.00016212869558172508,-0.0006434411764705897,-0.001069282352941177,-0.00011307971787700299
591,SNTUSDT,2024-09-01,0.02072,0.02073,0.01984,0.0199,-0.0003972981492480869,-0.00020916258631499744,-0.0008979705882352952,-0.0008347176470588233,-0.00018813556293308947
592,SNTUSDT,2024-09-02,0.0199,0.02076,0.01953,0.02065,-0.00042859582658449913,-0.0002530492343688978,-0.0009123823529411795,-0.00048362941176470704,-0.00017554659221560132
593,SNTUSDT,2024-09-03,0.02065,0.02084,0.01941,0.01945,-0.0005439590116590731,-0.00031123118982693285,-0.0009815588235294152,-0.00027634117647058894,-0.00023272782183214027
594,SNTUSDT,2024-09-04,0.01945,0.02124,0.01858,0.02,-0.0005842696664991633,-0.00036583888516137893,-0.0010155000000000025,-0.00012532941176470608,-0.00021843078133778433
595,SNTUSDT,2024-09-05,0.02,0.02061,0.01956,0.01977,-0.0006275413229522402,-0.00041817937271955115,-0.0010666176470588255,-9.181176470588197e-05,-0.000209361950232689
596,SNTUSDT,2024-09-06,0.01977,0.02365,0.01977,0.02175,-0.0004963434318775578,-0.0004338121845511525,-0.000795441176470589,0.00015885882352941329,-6.253124732640529e-05
597,SNTUSDT,2024-09-07,0.02175,0.02376,0.02129,0.02211,-0.00035917877725348546,-0.0004188855030916191,-0.0003969411764705895,0.0004542705882352949,5.970672583813366e-05
598,SNTUSDT,2024-09-08,0.02211,0.0228,0.02114,0.0217,-0.00028032693927447505,-0.00039117379032819035,-0.00015205882352941139,0.0005332529411764722,0.0001108468510537153
599,SNTUSDT,2024-09-09,0.0217,0.02201,0.02103,0.02182,-0.0002057811751681321,-0.00035409526729617875,8.641176470588346e-05,0.0005513411764705899,0.00014831409212804665
600,SNTUSDT,2024-09-10,0.02182,0.02186,0.02132,0.02158,-0.0001641765887581137,-0.00031611153158856575,0.00034182352941176594,0.0005250647058823541,0.00015193494283045206
601,SNTUSDT,2024-09-11,0.02158,0.02158,0.02063,0.02118,-0.0001616182764567209,-0.0002852128805621968,0.00020920588235294468,0.00019151764705882605,0.0001235946041054759
602,SNTUSDT,2024-09-12,0.02118,0.02182,0.02104,0.02137,-0.0001426154018450143,-0.0002566933848187603,-5.088235294117838e-06,-0.00010114705882353082,0.00011407798297374599
603,SNTUSDT,2024-09-13,0.02137,0.02187,0.02118,0.02169,-0.0001005747974985767,-0.0002254696673547236,-8.908823529411858e-05,-0.00019774117647059012,0.0001248948698561469
604,SNTUSDT,2024-09-14,0.02169,0.02278,0.02167,0.02202,-4.016606420722754e-05,-0.0001884089467252244,2.764705882353155e-05,-6.92529411764696e-05,0.00014824288251799687
605,SNTUSDT,2024-09-15,0.02202,0.02203,0.0212,0.02136,-4.502912428714159e-05,-0.00015973298223760787,-2.941176470601381e-07,-2.8770588235296075e-05,0.00011470385795046628
606,SNTUSDT,2024-09-16,0.02136,0.02227,0.02105,0.0214,-4.51351784889302e-05,-0.00013681342148787233,0.00010438235294117637,9.687058823529409e-05,9.167824299894213e-05
607,SNTUSDT,2024-09-17,0.0214,0.02194,0.02111,0.02171,-1.9974563650000665e-05,-0.00011344564992029801,0.00011235294117647315,8.135294117647268e-05,9.347108627029734e-05
608,SNTUSDT,2024-09-18,0.02171,0.02185,0.02072,0.02185,1.1133890296735616e-05,-8.852974187689129e-05,5.935294117647219e-05,-1.3352941176464364e-06,9.966363217362691e-05
609,SNTUSDT,2024-09-19,0.02185,0.02288,0.02173,0.02275,0.0001071746004795461,-4.938887340560382e-05,2.7264705882351636e-05,-3.3347058823531005e-05,0.00015656347388514992
610,SNTUSDT,2024-09-20,0.02275,0.02371,0.02243,0.0237,0.0002569822839506436,1.1885358065645661e-05,0.0002492941176470559,0.00013876470588235004,0.00024509692588499794
611,SNTUSDT,2024-09-21,0.0237,0.02507,0.02349,0.02506,0.00047991443158240665,0.00010549117276899788,0.0006724117647058832,0.00044827647058823597,0.0003744232588134088
612,SNTUSDT,2024-09-22,0.02506,0.02529,0.0232,0.02375,0.0005446058357772947,0.00019331410537065725,0.0011220000000000015,0.0006959352941176486,0.0003512917304066374
613,SNTUSDT,2024-09-23,0.02375,0.02417,0.02311,0.02398,0.0006074312283997595,0.0002761375299764777,0.0015380000000000012,0.0008162058823529425,0.00033129369842328175
614,SNTUSDT,2024-09-24,0.02398,0.02419,0.02325,0.02419,0.000666483245657816,0.00035420667311274537,0.0017787941176470555,0.0007066941176470561,0.0003122765725450706
615,SNTUSDT,2024-09-25,0.02419,0.0244,0.02365,0.02395,0.0006860085213368297,0.0004205670427575623,0.0019205294117647063,0.0005141823529411769,0.0002654414785792674
616,SNTUSDT,2024-09-26,0.02395,0.02497,0.02341,0.02483,0.0007636877712695403,0.000489191188459958,0.001913558823529414,0.0002589823529411783,0.00027449658280958233
617,SNTUSDT,2024-09-27,0.02483,0.02597,0.02475,0.0257,0.0008852462973277138,0.0005684022102335092,0.002103911764705882,0.0002529529411764702,0.0003168440870942046
618,SNTUSDT,2024-09-28,0.0257,0.02609,0.02451,0.02518,0.0009289147003951961,0.0006405047082658467,0.0023898823529411757,0.00036854705882352883,0.0002884099921293495
619,SNTUSDT,2024-09-29,0.02518,0.02594,0.02449,0.02509,0.0009453624270105085,0.0007014762520147791,0.0026585882352941174,0.00046129411764705844,0.0002438861749957294
620,SNTUSDT,2024-09-30,0.02509,0.02513,0.02339,0.02365,0.0008326036666434708,0.0007277017349405175,0.0026476470588235324,0.00030492941176470806,0.0001049019317029533
621,SNTUSDT,2024-10-01,0.02365,0.02409,0.02192,0.02275,0.0006629766758528451,0.000714756723122983,0.0023500588235294134,-7.995882352941066e-05,-5.178004727013797e-05
622,SNTUSDT,2024-10-02,0.02275,0.02338,0.02172,0.02187,0.0004523233163917853,0.0006622700417767436,0.0017487941176470567,-0.0006102000000000026,-0.0002099467253849583
623,SNTUSDT,2024-10-03,0.02187,0.02249,0.02124,0.02163,0.0002629815297326421,0.0005824123393679233,0.0010257647058823545,-0.0010604058823529402,-0.00031943080963528123
624,SNTUSDT,2024-10-04,0.02163,0.02255,0.02148,0.02242,0.00017465982759533663,0.000500861837013406,0.0003484117647058818,-0.001275723529411766,-0.00032620200941806934
625,SNTUSDT,2024-10-05,0.02242,0.0227,0.02217,0.02241,0.00010267376663197422,0.00042122422293711966,-7.982352941176413e-05,-0.0011584647058823527,-0.00031855045630514543
626,SNTUSDT,2024-10-06,0.02241,0.02277,0.02217,0.02276,7.302458762498479e-05,0.0003515842958746927,-0.0002552058823529456,-0.0008127941176470623,-0.0002785597082497079
627,SNTUSDT,2024-10-07,0.02276,0.02458,0.02269,0.02377,0.00012953278541011012,0.0003071739937817762,-0.0001414411764705907,-0.0003209823529411779,-0.0001776412083716661
628,SNTUSDT,2024-10-08,0.02377,0.02689,0.0231,0.02473,0.0002489106294251177,0.0002955213209104445,0.0003349999999999985,0.00029361176470588254,-4.661069148532683e-05
629,SNTUSDT,2024-10-09,0.02473,0.02593,0.02301,0.02327,0.00022313645445767513,0.00028104434761989065,0.0006970294117647075,0.0005859176470588264,-5.790789316221552e-05
630,SNTUSDT,2024-10-10,0.02327,0.02337,0.02255,0.0232,0.00019481610136970126,0.00026379869836985276,0.0007652647058823542,0.00048513529411764943,-6.89825970001515e-05
631,SNTUSDT,2024-10-11,0.0232,0.02417,0.02267,0.024,0.00023422532785212155,0.0002578840242663065,0.0009289411764705872,0.00041198235294117593,-2.365869641418497e-05
632,SNTUSDT,2024-10-12,0.024,0.0269,0.02399,0.02501,0.0003430020685109732,0.00027490763311523983,0.0011887352941176467,0.00040574117647058786,6.809443539573334e-05
633,SNTUSDT,2024-10-13,0.02501,0.02501,0.02376,0.02439,0.0003748584656823144,0.00029489779962865476,0.0009824705882352895,6.99823529411725e-05,7.996066605365961e-05
634,SNTUSDT,2024-10-14,0.02439,0.0251,0.02389,0.02489,0.0004354313299540745,0.00032300450569373873,0.0009020294117647078,-5.1458823529409265e-05,0.00011242682426033576
635,SNTUSDT,2024-10-15,0.02489,0.02525,0.02375,0.02451,0.0004476131315350393,0.00034792623086199887,0.001110176470588236,8.770588235294243e-05,9.968690067304042e-05
636,SNTUSDT,2024-10-16,0.02451,0.0246,0.02416,0.02438,0.00044168590335448565,0.00036667816536049624,0.001215411764705885,0.000135647058823532,7.500773799398941e-05
637,SNTUSDT,2024-10-17,0.02438,0.02673,0.02424,0.02559,0.000528532822548014,0.0003990490967979998,0.0011069411764705883,4.353529411764705e-05,0.00012948372575001424
638,SNTUSDT,2024-10-18,0.02559,0.02789,0.02548,0.02667,0.0006767059606905476,0.0004545804695765094,0.0014357647058823551,0.0002817000000000006,0.0002221254911140382
639,SNTUSDT,2024-10-19,0.02667,0.0269,0.02553,0.0257,0.0007077053599681381,0.0005052054476548352,0.0016444705882352958,0.0003419176470588238,0.0002024999123133029
640,SNTUSDT,2024-10-20,0.0257,0.02611,0.02522,0.02605,0.0007518478481774414,0.0005545339277593565,0.0017596764705882333,0.0003272235294117618,0.00019731392041808492
641,SNTUSDT,2024-10-21,0.02605,0.02606,0.02492,0.02497,0.0006917105059120535,0.0005819692433898959,0.0018650588235294106,0.00030267647058823395,0.00010974126252215756
642,SNTUSDT,2024-10-22,0.02497,0.02522,0.02463,0.02507,0.000644688821733623,0.0005945131590586413,0.0016460000000000016,-2.419411764705763e-05,5.017566267498169e-05
643,SNTUSDT,2024-10-23,0.02507,0.02561,0.02378,0.02424,0.0005342907635113858,0.0005824686799491902,0.0011777058823529384,-0.00044087647058823763,-4.817791643780438e-05
644,SNTUSDT,2024-10-24,0.02424,0.02627,0.02396,0.02584,0.0005693431023570845,0.0005798435644307691,0.0008975588235294145,-0.0005716411764705852,-1.050046207368453e-05
645,SNTUSDT,2024-10-25,0.02584,0.02868,0.0242,0.02507,0.0005288930190896733,0.00056965345536255,0.000989029411764708,-0.00032604117647058663,-4.0760436272876694e-05
646,SNTUSDT,2024-10-26,0.02507,0.02663,0.02462,0.02491,0.000478410554773729,0.0005514048752447858,0.0009754411764705886,-0.00016170588235294163,-7.299432047105686e-05
647,SNTUSDT,2024-10-27,0.02491,0.0253,0.02416,0.02462,0.0004102728912239277,0.0005231784784406143,0.000904382352941175,-8.444117647058986e-05,-0.00011290558721668658
648,SNTUSDT,2024-10-28,0.02462,0.02478,0.023,0.02403,0.00030514768028064645,0.0004795723188086207,0.0007383823529411755,-0.00016257647058823678,-0.00017442463852797426
649,SNTUSDT,2024-10-29,0.02403,0.02511,0.02362,0.02476,0.0002775407750654803,0.00043916601005999266,0.0005783823529411751,-0.0002587411764705894,-0.0001616252349945124
650,SNTUSDT,2024-10-30,0.02476,0.02476,0.02407,0.02427,0.00021366025644886308,0.0003940648593377668,0.00016676470588235237,-0.000505905882352941,-0.00018040460288890373
651,SNTUSDT,2024-10-31,0.02427,0.02547,0.02335,0.02376,0.00012049278167573785,0.00033935044380536104,-4.82941176470561e-05,-0.0005162176470588205,-0.0002188576621296232
652,SNTUSDT,2024-11-01,0.02376,0.02433,0.02298,0.02371,4.213658028168546e-05,0.00027990767110062595,-0.0002149117647058836,-0.0004589764705882363,-0.0002377710908189405
653,SNTUSDT,2024-11-02,0.02371,0.02417,0.02279,0.02293,-8.195601716700501e-05,0.00020753493344709978,-0.00024588235294117564,-0.00029309411764705804,-0.0002894909506141048
654,SNTUSDT,2024-11-03,0.02293,0.02344,0.02158,0.02219,-0.00023727692950239326,0.00011857256085720118,-0.0005654117647058837,-0.0003838647058823544,-0.00035584949035959444
655,SNTUSDT,2024-11-04,0.02219,0.0262,0.02182,0.02328,-0.0002693115254403487,4.0995743597691203e-05,-0.0006759705882352918,-0.0003258764705882336,-0.0003103072690380399
656,SNTUSDT,2024-11-05,0.02328,0.02417,0.02278,0.02392,-0.00024028664732404087,-1.526073458665521e-05,-0.000890176470588231,-0.00037170588235293785,-0.00022502591273738565
657,SNTUSDT,2024-11-06,0.02392,0.02543,0.0237,0.02531,-0.00010392485794717687,-3.299355925875954e-05,-0.0007875882352941198,-0.00015458235294117943,-7.093129868841733e-05
658,SNTUSDT,2024-11-07,0.02531,0.02586,0.02443,0.02564,3.0420417011307183e-05,-2.0310764004746197e-05,-0.0005466470588235302,0.00014651176470588108,5.073118101605338e-05
659,SNTUSDT,2024-11-08,0.02564,0.02661,0.02516,0.0258,0.00014809354791027463,1.3370098378257966e-05,2.688235294117866e-05,0.0006015823529411775,0.00013472344953201665
660,SNTUSDT,2024-11-09,0.0258,0.02625,0.02504,0.02619,0.00026971103168683605,6.463828503997359e-05,0.0002605000000000003,0.0006479058823529408,0.00020507274664686247
661,SNTUSDT,2024-11-10,0.02619,0.04145,0.0256,0.03649,0.0011835741767347238,0.00028842546337892364,0.001979617647058819,0.0017930647058823496,0.0008951487133558001
662,SNTUSDT,2024-11-11,0.03649,0.04527,0.03411,0.03792,0.002000149869558744,0.0006307703446148877,0.004572411764705884,0.0033138588235294133,0.0013693795249438564
663,SNTUSDT,2024-11-12,0.03792,0.03962,0.03149,0.03312,0.0022342174366481206,0.0009514597630215344,0.006328382352941173,0.003694823529411762,0.0012827576736265862
664,SNTUSDT,2024-11-13,0.03312,0.0332,0.02951,0.03112,0.0022325983802463714,0.0012076874864665019,0.007175470588235297,0.0031121941176470626,0.0010249108937798695
665,SNTUSDT,2024-11-14,0.03112,0.034,0.0292,0.0315,0.0022362005624929036,0.0014133901016717824,0.008125882352941174,0.0024895294117647047,0.0008228104608211213
666,SNTUSDT,2024-11-15,0.0315,0.03461,0.03091,0.03439,0.0024440803284981015,0.0016195281470370465,0.007757735294117645,0.0009657588235294102,0.000824552181461055
667,SNTUSDT,2024-11-16,0.03439,0.03904,0.03364,0.03702,0.0027888968935620255,0.0018534018963420424,0.0067361176470588195,-0.0004886000000000022,0.0009354949972199831
668,SNTUSDT,2024-11-17,0.03702,0.03959,0.03324,0.03395,0.002782369736349294,0.002039195464343493,0.006557529411764702,-0.0007130176470588256,0.0007431742720058008
669,SNTUSDT,2024-11-18,0.03395,0.0361,0.0334,0.03529,0.00285244253640941,0.0022018448787566765,0.006935058823529412,-0.00028740588235293824,0.0006505976576527336
670,SNTUSDT,2024-11-19,0.03529,0.03541,0.03336,0.03405,0.0027759190317680864,0.0023166597093589587,0.007197794117647059,0.00016094705882353094,0.00045925932240912766
671,SNTUSDT,2024-11-20,0.03405,0.03638,0.03255,0.03577,0.0028215382913024563,0.002417635425747658,0.007274676470588232,0.0003344411764705877,0.00040390286555479823
672,SNTUSDT,2024-11-21,0.03577,0.03661,0.03346,0.03658,0.00288974097850115,0.0025120565362983563,0.006768088235294116,-0.00017854117647058809,0.00037768444220279357
